id,name,relationship,relative,relativename
Q3314428,Michael Misick,sibling,Q7972058,
Q3314428,Michael Misick,spouse,Q724868,
Q4700892,Akierra Missick,mother,Q109776711,
Q7972058,Washington Misick,sibling,Q3314428,
